price_per_m2,area (m2),category,direction,floor_num,toilet_num,livingroom_num,bedroom_num,liability,district,city_province,street (m)
1.24E8,58.0,Bán nhà riêng,Không xác định,-1,-1,-1,9,Không xác định,Quận Tân Bình,TP. Hồ Chí Minh,-1.0
6.64E7,158.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 9,TP. Hồ Chí Minh,-1.0
3.92E7,122.2,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Sổ hồng,Nam Sách,Hải Dương,-1.0
1.99E7,102.1,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Thủ Dầu Một,Bình Dương,-1.0
8700000.0,226.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Sổ hồng,Bến Cát,Bình Dương,6.0
2.3E8,30.0,Bán nhà riêng,Đông Bắc,4,4,1,5,Sổ hồng,Quận 3,TP. Hồ Chí Minh,4.0
1.34E8,52.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 8,TP. Hồ Chí Minh,-1.0
307000.0,114.0,Bán căn hộ chung cư,Không xác định,-1,2,1,3,Sổ hồng,Huyện Bình Chánh,TP. Hồ Chí Minh,17.5
1.25E7,110.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Biên Hòa,Đồng Nai,-1.0
1.12E8,186.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,TP. Thanh Hóa,Thanh Hóa,-1.0
312000.0,144.0,Bán đất nền dự án,Đông Nam,-1,-1,-1,-1,Hợp đồng,Huyện Nhà Bè,TP. Hồ Chí Minh,25.0
4.56E7,460.0,Bán biệt thự,Không xác định,-1,-1,-1,-1,Không xác định,Biên Hòa,Đồng Nai,-1.0
8.55E7,70.1,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Sơn Trà,TP. Đà Nẵng,-1.0
2.07E8,27.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 11,TP. Hồ Chí Minh,-1.0
1.51E7,70.74,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Cái Răng,TP. Cần Thơ,-1.0
4.0E7,65.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Dĩ An,Bình Dương,-1.0
3.1E8,100.0,Bán nhà riêng,Không xác định,4,7,1,8,Sổ hồng,Quận 1,TP. Hồ Chí Minh,8.0
416000.0,84.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Sổ hồng,Huyện Bình Chánh,TP. Hồ Chí Minh,-1.0
7500000.0,712.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Huyện Củ Chi,TP. Hồ Chí Minh,-1.0
1300000.0,9000.0,Bán biệt thự,Không xác định,-1,-1,-1,-1,Không xác định,Bảo Lâm,Lâm Đồng,-1.0
1.6E7,100.0,Bán căn hộ chung cư,Đông Nam,31,4,2,3,Sổ hồng,Hải Châu,TP. Đà Nẵng,17.5
4.27E8,865.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Hạ Long,Quảng Ninh,-1.0
5.25E7,160.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Huyện Bình Chánh,TP. Hồ Chí Minh,-1.0
7.85E7,121.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 8,TP. Hồ Chí Minh,-1.0
1.78E8,50.0,Bán nhà riêng,Không xác định,3,2,1,3,Sổ hồng,Quận 10,TP. Hồ Chí Minh,-1.0
1.12E8,56.0,Bán nhà riêng,Không xác định,4,4,1,3,Sổ hồng,Quận Tân Phú,TP. Hồ Chí Minh,-1.0
1.31E8,80.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Bình Thạnh,TP. Hồ Chí Minh,-1.0
581000.0,86.0,Bán căn hộ chung cư,Không xác định,8,2,1,2,Sổ hồng,Quận Thủ Đức,TP. Hồ Chí Minh,-1.0
7.02E7,74.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Thủ Đức,TP. Hồ Chí Minh,-1.0
1.85E8,34.0,Bán nhà riêng,Không xác định,5,4,1,4,Sổ hồng,Quận 10,TP. Hồ Chí Minh,-1.0
5.07E7,63.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quy Nhơn,Bình Định,-1.0
188000.0,265.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Quận Thủ Đức,TP. Hồ Chí Minh,-1.0
8000000.0,100.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,La Gi,Bình Thuận,-1.0
2.21E7,57.0,Bán căn hộ chung cư,Đông Nam,-1,2,1,2,Sổ hồng,TP. Thanh Hóa,Thanh Hóa,25.0
1.16E8,62.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Tân Phú,TP. Hồ Chí Minh,-1.0
5.62E7,48.0,Bán nhà riêng,Đông,1,2,1,3,Giấy tờ hợp lệ,Quận 12,TP. Hồ Chí Minh,4.0
1.45E8,33.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 11,TP. Hồ Chí Minh,-1.0
560000.0,75.0,Bán căn hộ chung cư,Đông Nam,-1,2,1,2,Sổ hồng,Vũng Tàu,Bà Rịa - Vũng Tàu,-1.0
1.31E8,19.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Bình Tân,TP. Hồ Chí Minh,-1.0
5.35E7,100.0,Bán đất thổ cư,Tây Bắc,4,7,1,6,Sổ hồng,Huyện Bình Chánh,TP. Hồ Chí Minh,17.5
4.48E7,78.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Tân Châu,An Giang,-1.0
3.06E8,75.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Ba Đình,Hà Nội,-1.0
1.57E8,3500.0,Bán nhà hàng - Khách sạn,Không xác định,-1,-1,-1,-1,Không xác định,Sa Pa,Lào Cai,-1.0
3.4E8,40.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Hà Đông,Hà Nội,-1.0
4.02E7,139.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Long Điền,Bà Rịa - Vũng Tàu,-1.0
7.97E8,69.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 1,TP. Hồ Chí Minh,-1.0
8.97E8,117.0,Bán nhà riêng,Không xác định,5,5,1,5,Sổ hồng,Quận 1,TP. Hồ Chí Minh,40.0
1.03E8,101.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Nha Trang,Khánh Hòa,-1.0
3.21E7,202.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Nha Trang,Khánh Hòa,-1.0
352000.0,125.0,Bán đất nền dự án,Không xác định,-1,-1,-1,-1,Không xác định,Huyện Nhà Bè,TP. Hồ Chí Minh,-1.0
1.55E8,115.0,Bán nhà phố dự án,Tây Nam,1,2,1,2,Sổ hồng,Quận 7,TP. Hồ Chí Minh,25.0
2.75E8,236.0,Bán nhà phố dự án,Tây Bắc,1,1,1,1,Sổ hồng,Quận 7,TP. Hồ Chí Minh,25.0
4.65E7,147.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 8,TP. Hồ Chí Minh,-1.0
1.88E8,76.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Thanh Xuân,Hà Nội,-1.0
1.28E7,545.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Trảng Bàng,Tây Ninh,-1.0
9100000.0,522.8,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Vạn Ninh,Khánh Hòa,-1.0
1.91E7,808.0,"Bán kho, nhà xưởng",Không xác định,-1,-1,-1,-1,Không xác định,Huyện Củ Chi,TP. Hồ Chí Minh,-1.0
5.81E7,141.0,Bán căn hộ chung cư,Không xác định,-1,2,1,3,Không xác định,Quận Tân Phú,TP. Hồ Chí Minh,-1.0
1.38E8,100.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Tân Phú,TP. Hồ Chí Minh,-1.0
2.52E7,5.0,Bán đất nền dự án,Không xác định,-1,-1,-1,-1,Không xác định,Long Thành,Đồng Nai,-1.0
1.68E8,110.0,Bán căn hộ chung cư,Không xác định,28,2,1,3,Sổ hồng,Quận 1,TP. Hồ Chí Minh,12.5
7.76E7,56.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Đông Anh,Hà Nội,-1.0
9.0E7,35.0,Bán nhà riêng,Không xác định,2,-1,1,2,Sổ hồng,Quận 4,TP. Hồ Chí Minh,-1.0
1.74E8,43.0,Bán nhà riêng,Không xác định,2,1,1,2,Sổ hồng,Quận 10,TP. Hồ Chí Minh,-1.0
6.96E7,122.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Gò Vấp,TP. Hồ Chí Minh,-1.0
5200000.0,458.0,Bán đất thổ cư,Đông Nam,-1,-1,-1,-1,Sổ hồng,Vạn Ninh,Khánh Hòa,17.5
1.35E8,23.7,Bán nhà riêng,Không xác định,2,1,1,2,Sổ hồng,Quận 4,TP. Hồ Chí Minh,-1.0
7.02E7,74.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Thủ Đức,TP. Hồ Chí Minh,-1.0
569000.0,86.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Quận Thủ Đức,TP. Hồ Chí Minh,-1.0
2.29E8,318.0,Bán biệt thự,Tây Bắc,3,6,1,6,Chủ quyền tư nhân,Tây Hồ,Hà Nội,12.5
8.47E7,70.6,Bán căn hộ chung cư,Không xác định,-1,2,1,2,Hợp đồng,Quận Tân Bình,TP. Hồ Chí Minh,-1.0
6.16E7,120.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Quận Tân Phú,TP. Hồ Chí Minh,-1.0
1800000.0,327.12,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Sổ hồng,Phú Giáo,Bình Dương,17.5
645.0,12400.0,"Bán kho, nhà xưởng",Không xác định,-1,-1,-1,-1,Không xác định,Bến Cát,Bình Dương,-1.0
4.66E8,150.0,Bán nhà phố dự án,Bắc,5,9,1,9,Sổ hồng,Quận 7,TP. Hồ Chí Minh,12.5
1.85E8,45.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Hoàng Mai,Hà Nội,-1.0
1.13E8,56.0,Bán nhà riêng,Tây,1,4,-1,3,Sổ hồng,Quận Tân Phú,TP. Hồ Chí Minh,6.0
9.78E7,47.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Đông Anh,Hà Nội,-1.0
2.36E8,30.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Hoàng Mai,Hà Nội,-1.0
1.23E8,56.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Gò Vấp,TP. Hồ Chí Minh,-1.0
7.09E7,43.0,Bán căn hộ chung cư,Tây Nam,-1,1,1,1,Sổ hồng,Nam Từ Liêm,Hà Nội,-1.0
6.61E7,103.0,Bán căn hộ chung cư,Không xác định,2,4,2,2,Sổ hồng,Bình Thạnh,TP. Hồ Chí Minh,25.0
6.76E7,34.0,Bán nhà riêng,Không xác định,-1,1,1,1,Sổ hồng,Nam Từ Liêm,Hà Nội,-1.0
2.88E8,54.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Hà Đông,Hà Nội,-1.0
6.2E7,100.0,Bán nhà riêng,Bắc,1,1,1,1,Sổ hồng,Thuận An,Bình Dương,12.5
4.5E7,100.0,Bán nhà riêng,Bắc,2,2,1,2,Sổ hồng,Thuận An,Bình Dương,8.0
5.47E7,106.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Nam Từ Liêm,Hà Nội,-1.0
1.07E8,70.0,Bán nhà riêng,Không xác định,3,5,1,4,Sổ hồng,Quận 7,TP. Hồ Chí Minh,6.0
439000.0,410.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Chơn Thành,Bình Phước,-1.0
1.32E7,125.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Đức Hòa,Long An,-1.0
2000000.0,4000.0,Bán đất thổ cư,Đông Nam,-1,-1,-1,-1,Giấy tờ hợp lệ,Vạn Ninh,Khánh Hòa,40.0
8700000.0,172.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Vạn Ninh,Khánh Hòa,-1.0
4.31E7,44.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Quy Nhơn,Bình Định,-1.0
1.24E8,58.0,Bán nhà riêng,Không xác định,5,6,2,5,Sổ hồng,Quận Gò Vấp,TP. Hồ Chí Minh,5.0
1.05E8,68.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Bình Tân,TP. Hồ Chí Minh,-1.0
1.4E7,70.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Phú Giáo,Bình Dương,-1.0
5.08E7,37.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Hạ Long,Quảng Ninh,-1.0
4.02E7,80.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Thanh Oai,Hà Nội,-1.0
9100000.0,120.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Tuy Phong,Bình Thuận,-1.0
1.7E8,1100.0,Bán nhà hàng - Khách sạn,Tây Bắc,6,70,70,70,Giấy đỏ,Sa Pa,Lào Cai,25.0
8500000.0,140.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Tuy Phong,Bình Thuận,-1.0
1.61E8,62.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 9,TP. Hồ Chí Minh,-1.0
1.98E7,46.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Tân Uyên,Bình Dương,-1.0
312000.0,144.0,Bán đất nền dự án,Không xác định,-1,-1,-1,-1,Không xác định,Huyện Nhà Bè,TP. Hồ Chí Minh,-1.0
1.58E8,104.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 10,TP. Hồ Chí Minh,-1.0
1.98E8,68.0,Bán nhà phố dự án,Không xác định,-1,-1,-1,-1,Không xác định,Hạ Long,Quảng Ninh,-1.0
3.09E7,501.0,Bán nhà phố dự án,Không xác định,-1,-1,-1,-1,Không xác định,Quận Thủ Đức,TP. Hồ Chí Minh,-1.0
7.25E7,51.0,Bán nhà riêng,Đông,2,3,1,3,Giấy tờ hợp lệ,Quận 12,TP. Hồ Chí Minh,7.0
7.5E7,48.0,Bán nhà riêng,Bắc,1,2,1,2,Giấy tờ hợp lệ,Huyện Hóc Môn,TP. Hồ Chí Minh,4.0
1.76E8,44.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Bình Thạnh,TP. Hồ Chí Minh,-1.0
1.01E8,42.4,Bán nhà riêng,Không xác định,3,3,1,4,Sổ hồng,Quận 4,TP. Hồ Chí Minh,-1.0
1.33E8,26.2,Bán nhà riêng,Không xác định,2,2,2,2,Sổ hồng,Quận 4,TP. Hồ Chí Minh,-1.0
8.52E7,68.0,Bán nhà riêng,Không xác định,3,4,1,4,Sổ hồng,Quận 4,TP. Hồ Chí Minh,-1.0
3.66E7,90.0,Bán nhà phố dự án,Không xác định,-1,-1,-1,-1,Không xác định,Bến Lức,Long An,-1.0
6.61E7,103.0,Bán căn hộ chung cư,Đông Nam,2,2,2,2,Sổ hồng,Bình Thạnh,TP. Hồ Chí Minh,25.0
1.26E8,41.0,Bán nhà riêng,Không xác định,2,2,1,2,Sổ hồng,Quận Gò Vấp,TP. Hồ Chí Minh,5.0
9.46E7,95.0,Bán nhà riêng,Không xác định,2,5,1,5,Sổ hồng,Quận 12,TP. Hồ Chí Minh,17.5
1.14E8,68.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 8,TP. Hồ Chí Minh,-1.0
4.25E8,77.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Thanh Xuân,Hà Nội,-1.0
3.49E7,87.5,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Vân Đồn,Quảng Ninh,-1.0
1800000.0,250.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Chơn Thành,Bình Phước,-1.0
8.47E7,70.6,Bán căn hộ chung cư,Đông Nam,-1,2,1,2,Giấy tờ hợp lệ,Quận Tân Bình,TP. Hồ Chí Minh,-1.0
8.88E7,81.0,Bán căn hộ chung cư,Không xác định,1,2,1,2,Sổ hồng,Quận Tân Bình,TP. Hồ Chí Minh,-1.0
9800000.0,100.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Sổ hồng,Phú Giáo,Bình Dương,60.0
9800000.0,100.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Thủ Dầu Một,Bình Dương,-1.0
7.56E7,52.9,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Sơn Trà,TP. Đà Nẵng,-1.0
7200000.0,125.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Đức Hòa,Long An,-1.0
94000.0,50.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 7,TP. Hồ Chí Minh,-1.0
1.25E7,100.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Đức Hòa,Long An,-1.0
866000.0,45.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,TP. Thanh Hóa,Thanh Hóa,-1.0
7500000.0,170.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Diên Khánh,Khánh Hòa,-1.0
1.11E8,21.6,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Tân Bình,TP. Hồ Chí Minh,-1.0
3.62E7,68.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Thanh Oai,Hà Nội,-1.0
1.46E7,120.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Thủ Dầu Một,Bình Dương,-1.0
582000.0,945.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Phú Giáo,Bình Dương,-1.0
1.38E7,120.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Thủ Dầu Một,Bình Dương,-1.0
6400000.0,257.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Hòa Vang,TP. Đà Nẵng,-1.0
2.72E7,250.0,Bán nhà phố dự án,Không xác định,-1,-1,-1,-1,Không xác định,Bến Lức,Long An,-1.0
2.22E8,57.5,Bán căn hộ chung cư,Không xác định,-1,1,1,2,Sổ hồng,Hoàn Kiếm,Hà Nội,10.0
5200000.0,2.5,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Quốc Oai,Hà Nội,-1.0
4.5E7,100.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Việt Yên,Bắc Giang,-1.0
5.5E8,1000.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 3,TP. Hồ Chí Minh,-1.0
1.0E7,150.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Bàu Bàng,Bình Dương,-1.0
3.4E7,100.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Long Thành,Đồng Nai,-1.0
3.33E8,659.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 1,TP. Hồ Chí Minh,-1.0
4.11E7,51.0,Bán căn hộ chung cư,Không xác định,10,2,1,2,Không xác định,Dĩ An,Bình Dương,-1.0
3.75E7,40.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Dĩ An,Bình Dương,-1.0
5.19E7,143.0,Bán nhà phố dự án,Không xác định,-1,-1,-1,-1,Không xác định,Biên Hòa,Đồng Nai,-1.0
2.54E7,59.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Biên Hòa,Đồng Nai,-1.0
9.35E7,105.0,Bán nhà phố dự án,Bắc,3,4,1,4,Không xác định,Huyện Bình Chánh,TP. Hồ Chí Minh,25.0
1.1E8,300.0,Bán nhà phố dự án,Không xác định,1,2,1,4,Sổ hồng,Quận Gò Vấp,TP. Hồ Chí Minh,-1.0
1.278E9,305.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 1,TP. Hồ Chí Minh,-1.0
3.89E8,167.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 1,TP. Hồ Chí Minh,-1.0
3.33E7,75.0,Bán căn hộ chung cư,Đông Bắc,-1,2,1,2,Sổ hồng,Cái Răng,TP. Cần Thơ,17.5
1.26E8,119.0,Bán nhà phố dự án,Không xác định,-1,-1,-1,-1,Không xác định,Quận 9,TP. Hồ Chí Minh,-1.0
5.9E8,127.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 1,TP. Hồ Chí Minh,-1.0
9.42E8,140.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 1,TP. Hồ Chí Minh,-1.0
4900000.0,132.0,Bán đất thổ cư,Nam,-1,-1,-1,-1,Sổ hồng,TP. Tây Ninh,Tây Ninh,5.0
1.35E8,168.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Gò Vấp,TP. Hồ Chí Minh,-1.0
100000.0,750.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Hạ Long,Quảng Ninh,-1.0
1.58E8,15.0,Bán nhà riêng,Tây Bắc,1,1,1,1,Sổ hồng,Bình Thạnh,TP. Hồ Chí Minh,2.0
3.3E7,100.0,Bán nhà phố dự án,Không xác định,-1,-1,-1,-1,Không xác định,Bến Lức,Long An,-1.0
352000.0,125.0,Bán đất nền dự án,Không xác định,-1,-1,-1,-1,Không xác định,Huyện Nhà Bè,TP. Hồ Chí Minh,-1.0
357000.0,140.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận Thủ Đức,TP. Hồ Chí Minh,-1.0
1.03E7,150.0,Bán nhà phố dự án,Không xác định,1,1,1,1,Sổ hồng,Bàu Bàng,Bình Dương,8.0
4.16E7,60.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,TP. Thanh Hóa,Thanh Hóa,-1.0
6.11E7,229.0,Bán biệt thự,Không xác định,-1,-1,-1,-1,Không xác định,Huyện Hóc Môn,TP. Hồ Chí Minh,-1.0
4.41E7,75.5,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Dĩ An,Bình Dương,-1.0
7500000.0,172.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Đức Hòa,Long An,-1.0
4.0E7,40.0,"Bán căn hộ Mini, Dịch vụ",Không xác định,-1,-1,-1,-1,Không xác định,Vân Đồn,Quảng Ninh,-1.0
4.31E7,80.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Đức Hòa,Long An,-1.0
2500000.0,513.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Sổ hồng,Bảo Lộc,Lâm Đồng,12.5
3.33E7,90.0,Bán nhà phố dự án,Không xác định,-1,-1,-1,-1,Không xác định,Quận 2,TP. Hồ Chí Minh,-1.0
7200000.0,48.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Huyện Củ Chi,TP. Hồ Chí Minh,-1.0
1.12E8,186.0,Bán nhà riêng,Đông Bắc,3,5,1,4,Sổ hồng,TP. Thanh Hóa,Thanh Hóa,12.5
312000.0,144.0,Bán đất thổ cư,Không xác định,-1,-1,-1,-1,Không xác định,Huyện Nhà Bè,TP. Hồ Chí Minh,-1.0
1.9E8,165.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 7,TP. Hồ Chí Minh,-1.0
1.92E8,140.0,Bán nhà phố dự án,Không xác định,-1,-1,-1,-1,Không xác định,Quận 7,TP. Hồ Chí Minh,-1.0
3.03E8,191.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 7,TP. Hồ Chí Minh,-1.0
4.07E7,65.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Dĩ An,Bình Dương,-1.0
1.65E7,100.0,Bán đất thổ cư,Tây Nam,-1,-1,-1,-1,Sổ hồng,Biên Hòa,Đồng Nai,12.5
850000.0,1000.0,"Bán đất nông, lâm nghiệp",Không xác định,-1,-1,-1,-1,Không xác định,Long Khánh,Đồng Nai,-1.0
6.52E7,69.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Sơn Trà,TP. Đà Nẵng,-1.0
5.03E7,616.0,Bán biệt thự,Đông,2,3,1,3,Sổ hồng,Ngũ Hành Sơn,TP. Đà Nẵng,17.5
5.42E7,72.0,Bán căn hộ chung cư,Không xác định,-1,-1,-1,-1,Không xác định,Sơn Trà,TP. Đà Nẵng,-1.0
6100000.0,70.0,Bán căn hộ chung cư,Không xác định,-1,2,1,2,Hợp đồng,Cái Răng,TP. Cần Thơ,-1.0
1.25E8,64.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 8,TP. Hồ Chí Minh,-1.0
1.01E8,59.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 8,TP. Hồ Chí Minh,-1.0
1.41E7,85.0,Bán đất thổ cư,Đông Nam,-1,-1,-1,-1,Sổ hồng,Giao Thủy,Nam Định,8.0
1.32E8,37.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 6,TP. Hồ Chí Minh,-1.0
1.61E8,22.0,Bán nhà riêng,Không xác định,-1,-1,-1,-1,Không xác định,Quận 6,TP. Hồ Chí Minh,-1.0
